@relation rstparser

@ATTRIBUTE n1 numeric
@ATTRIBUTE n2 numeric
@ATTRIBUTE n3 numeric
@ATTRIBUTE n4 numeric
@ATTRIBUTE n5 numeric
@ATTRIBUTE n6 numeric
@ATTRIBUTE n7 numeric
@ATTRIBUTE n8 numeric
@ATTRIBUTE n9 numeric
@ATTRIBUTE n10 numeric
@ATTRIBUTE n11 numeric
@ATTRIBUTE n12 numeric
@ATTRIBUTE n13 numeric
@ATTRIBUTE n14 numeric
@ATTRIBUTE n15 numeric
@ATTRIBUTE n16 numeric
@ATTRIBUTE n17 numeric
@ATTRIBUTE n18 numeric
@ATTRIBUTE n19 numeric
@ATTRIBUTE n20 numeric
@ATTRIBUTE n21 numeric
@ATTRIBUTE n22 numeric
@ATTRIBUTE n23 numeric
@ATTRIBUTE n24 numeric
@ATTRIBUTE n25 numeric
@ATTRIBUTE n26 numeric
@ATTRIBUTE n27 numeric
@ATTRIBUTE n28 numeric
@ATTRIBUTE n29 numeric
@ATTRIBUTE n30 numeric
@ATTRIBUTE n31 numeric
@ATTRIBUTE n32 numeric
@ATTRIBUTE n33 numeric
@ATTRIBUTE n34 numeric
@ATTRIBUTE n35 numeric
@ATTRIBUTE n36 numeric
@ATTRIBUTE n37 numeric
@ATTRIBUTE n38 numeric
@ATTRIBUTE s1 string
@ATTRIBUTE s2 string
@ATTRIBUTE s3 string
@ATTRIBUTE s4 string
@ATTRIBUTE s5 string
@ATTRIBUTE s6 string
@ATTRIBUTE s7 string
@ATTRIBUTE s8 string
@ATTRIBUTE s9 string
@ATTRIBUTE s10 string
@ATTRIBUTE s11 string
@ATTRIBUTE s12 string
@ATTRIBUTE s13 string
@ATTRIBUTE s14 string
            

@attribute class {antithesis_concession_contrast, background_circumstance, interpretation_evaluation_conclusion, evidence_justify_explanation, enablement_motivation_purpose, condition_otherwise, cause_result, attribution, comparison, elaboration, restatement, same_unit, sequence, list, summary, means, joint, solutionhood}

@data
1,1,1,34,4,3,1,0.615384615384615,0.0769230769230769,0.692307692307692,0,23,0,3,15,13,1,0,0,323,346,6,6,0,0,0,0.0606060606060606,0,0.303030303030303,0.333333333333333,0,0,0.0303030303030303,0,0,0,0,0,noconj,conformativa,noconj,noconj,comma,segundo,pp,segundo,pnt,pp,pp,pnt,segundo,comma,attribution
1,1,1,38,16,4,1,0.692307692307692,0.307692307692308,1,0,26,0,5,12,0,1,0,0,323,349,4,4,0,0,0,0,0,0.135135135135135,0.533333333333333,0,0,0.027027027027027,0,0,0,0.2,0.142857142857143,noconj,noconj,noconj,noconj,justificado,pista,s,justificado,vp,np,np,vp,pista,justificado,same_unit
1,1,1,4,9,1,1,0.125,0.291666666666667,0.416666666666667,0,3,0,1,19,14,1,0,0,361,364,5,5,0,0,0,0,0.125,0.333333333333333,0.375,0,0,0.333333333333333,0,0,0,0,0,noconj,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,13,2,2,1,0.416666666666667,0.0833333333333333,0.5,0,9,0,2,13,12,1,0,0,361,370,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,noconj,noconj,noconj,noconj,pista,foi,s,foi,np,vp,vp,np,foi,pista,same_unit
1,1,1,7,8,1,1,0.25,0.25,0.5,11,16,3,4,6,0,1,0,0,372,377,13,13,0,0,0,0.333333333333333,0.142857142857143,1.16666666666667,0.285714285714286,0,0,0.5,0,0,0,0,0,noconj,explicativa,noconj,noconj,lama,que,napostrophe,lama,n,cp,cp,n,que,lama,elaboration
1,1,1,15,15,3,2,0.5,0,1,0,0,0,0,11,0,1,0,0,361,383,5,5,0,0,0,0.142857142857143,0.0714285714285714,0.285714285714286,0.357142857142857,0,0,0.142857142857143,0.0714285714285714,0,0,0,0,noconj,noconj,noconj,noconj,fechada,devido,napostrophe,devido,a,napostrophe,napostrophe,a,devido,fechada,cause_result
1,1,1,8,11,2,2,0.128205128205128,0.205128205128205,0.333333333333333,1,6,0,2,32,24,1,0,0,2,7,5,5,0,0,0,0,0,1.14285714285714,0.6,0,0,0,0,0,0,0.285714285714286,0.4,noconj,noconj,noconj,noconj,comma,nul,np,nul,pnt,napostrophe,napostrophe,pnt,nul,comma,same_unit
1,1,1,19,28,4,2,0.333333333333333,0.487179487179487,0.82051282051282,1,14,0,4,24,5,1,0,0,2,15,16,16,0,0,0,0,0.111111111111111,0.777777777777778,0.333333333333333,0,0,0,0.037037037037037,0,0,0.230769230769231,0.25,noconj,noconj,noconj,noconj,pmdb-al,nul,),nul,n,n,n,n,nul,pmdb-al,same_unit
1,1,1,47,7,6,1,0.82051282051282,0.128205128205128,0.948717948717949,1,33,0,6,5,0,1,0,0,2,34,15,15,0,0,0,0.0652173913043478,0,0.521739130434783,0.333333333333333,0,0,0.0217391304347826,0,0,0,0,0,noconj,noconj,noconj,noconj,temporária,nul,),nul,n,n,n,n,nul,temporária,same_unit
1,1,1,19,17,1,2,0.390243902439024,0,0.682926829268293,13,0,1,0,12,0,1,0,0,52,67,23,23,0,0,0,0.444444444444444,0.0625,0.444444444444444,0.5,0.111111111111111,0,0,0,0.0555555555555556,0.0625,0,0,adversativa,explicativa,noconj,noconj,comma,porque,conjp,porque,pnt,conjp,conjp,pnt,porque,comma,evidence_justify_explanation
1,1,1,15,36,1,3,0.317073170731707,0,1,0,0,0,0,27,0,1,0,0,39,52,14,14,0,0,0,0.285714285714286,0.142857142857143,0.285714285714286,0.342857142857143,0,0.0571428571428571,0,0,0,0.0571428571428571,0,0,noconj,adversativa,noconj,noconj,comma,mas,conjp,mas,pnt,conjp,conjp,pnt,mas,comma,antithesis_concession_contrast
1,1,1,25,13,2,1,0.62962962962963,0.37037037037037,1,0,17,0,2,8,0,1,0,0,94,111,3,3,0,0,0,0,0.25,0,0.333333333333333,0,0.0833333333333333,0,0,0,0,0,0,noconj,noconj,noconj,noconj,em,teria,s,em,s,s,s,s,teria,em,same_unit
1,1,1,7,21,1,1,0.205882352941176,0.470588235294118,0.676470588235294,10,17,2,3,15,0,1,0,0,129,136,2,2,0,0,0,0,0.1,0,0.2,0,0.2,0,0.05,0,0.05,0,0,temporal,alternativa,noconj,noconj,segundo,ou,s,segundo,s,s,s,s,ou,segundo,list
1,1,1,9,28,1,2,0.235294117647059,0,0.911764705882353,3,0,1,0,22,0,1,0,0,122,129,11,11,0,0,0,0.25,0.111111111111111,0.625,0.222222222222222,0,0.148148148148148,0,0.037037037037037,0,0.037037037037037,0,0,noconj,temporal,noconj,noconj,senado,até,napostrophe,senado,n,pp,pp,n,até,senado,background_circumstance
1,1,1,4,37,1,3,0.0882352941176471,0,1,0,0,0,0,29,0,1,0,0,119,122,3,3,0,0,0,0,0.138888888888889,0,0.25,0,0.111111111111111,0,0.0277777777777778,0,0.0277777777777778,0,0,conformativa,noconj,noconj,noconj,segundo,é,s,segundo,pp,s,s,pp,é,segundo,attribution
1,1,1,6,10,1,1,0.166666666666667,0.291666666666667,0.458333333333333,0,3,0,1,18,14,1,0,0,151,154,5,5,0,0,0,0,0.222222222222222,0,0.222222222222222,0,0.111111111111111,0,0,0,0,0,0,noconj,noconj,noconj,noconj,sobrestar,é,s,é,np,vp,vp,np,é,sobrestar,antithesis_concession_contrast
1,1,1,16,15,2,1,0.458333333333333,0.541666666666667,1,0,8,0,2,13,0,1,0,0,151,159,2,2,0,0,0,0,0.214285714285714,0,0.285714285714286,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,disse,s,comma,s,s,s,s,disse,comma,attribution
1,1,1,5,7,1,1,0.363636363636364,0.363636363636364,0.727272727272727,2,5,1,2,5,2,1,0,0,184,187,9,9,0,0,0,1,0.166666666666667,0,0.333333333333333,0,0,0,0,0.25,0,0,0,aditiva,noconj,noconj,noconj,comma,ter,s,comma,pnt,s,s,pnt,ter,comma,cause_result
1,1,1,2,12,1,2,0.181818181818182,0.727272727272727,0.909090909090909,0,2,0,1,8,1,1,0,0,182,184,3,3,0,0,0,0,0.272727272727273,0,0.181818181818182,0,0,0,0,0,0.0909090909090909,0,0,noconj,aditiva,noconj,noconj,estamos,e,vp,estamos,vp,conjp,conjp,vp,e,estamos,evidence_justify_explanation
1,1,1,14,2,3,1,0.909090909090909,0.0909090909090909,1,0,9,0,3,1,0,1,0,0,182,191,8,8,0,0,0,0.307692307692308,1,0,0,0,0,0,0,0.0769230769230769,0,0,0,noconj,noconj,noconj,noconj,comma,acrescentou,vp,acrescentou,s,v,v,s,acrescentou,comma,attribution
1,1,1,9,9,1,1,0.5,0.5,1,0,7,0,1,7,0,1,0,0,208,215,6,6,0,0,0,0.125,0.25,0.25,0.25,0.125,0,0.125,0.125,0,0.125,0,0,noconj,aditiva,noconj,noconj,adiantados,podem,ap,podem,a,vp,vp,a,podem,adiantados,list
1,1,1,10,6,1,1,0.615384615384615,0.307692307692308,0.923076923076923,0,8,0,1,5,2,1,0,0,222,230,9,9,0,0,0,0.222222222222222,0.2,0.333333333333333,0.2,0,0,0,0.2,0.111111111111111,0,0,0,noconj,explicativa,noconj,noconj,depoimentos,que,napostrophe,depoimentos,n,cp,cp,n,que,depoimentos,elaboration
1,1,1,2,6,1,1,0.111111111111111,0.277777777777778,0.388888888888889,0,2,0,1,15,12,1,0,0,235,237,4,4,0,0,0,0,0.4,1,0.2,0,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,proposta,que,napostrophe,proposta,n,cp,cp,n,que,proposta,elaboration
1,1,1,8,14,2,1,0.388888888888889,0.611111111111111,1,0,6,0,2,11,0,1,0,0,235,241,2,2,0,0,0,0,0.153846153846154,0,0.384615384615385,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,proposta,deve,s,deve,np,vp,vp,np,deve,proposta,same_unit
1,1,1,17,2,1,1,0.928571428571429,0.0714285714285714,1,0,13,0,1,1,0,1,0,0,252,265,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,comentou,s,comentou,cp,s,s,cp,comentou,comma,attribution
1,1,1,24,6,2,1,0.653846153846154,0.153846153846154,0.807692307692308,5,22,1,3,4,0,1,0,0,271,288,8,8,0,0,0,0.130434782608696,0,0.173913043478261,0.4,0.0434782608695652,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,de_,para,napostrophe,relator,pp,pp,pp,pp,para,de_,enablement_motivation_purpose
1,1,1,5,30,1,3,0.192307692307692,0,1,0,0,0,0,21,0,1,0,0,266,271,8,8,0,0,0,0.25,0.0689655172413793,0.5,0.448275862068966,0.25,0,0,0,0,0,0,0,noconj,noconj,explicativa,noconj,que,em_,cp,em_,c,s,s,c,em_,que,attribution
1,1,1,20,32,2,1,0.315789473684211,0.684210526315789,1,0,12,0,2,26,0,1,0,0,292,304,7,7,0,0,0,0.105263157894737,0.0967741935483871,0.473684210526316,0.225806451612903,0,0.032258064516129,0,0.032258064516129,0,0,0,0,noconj,noconj,noconj,noconj,comma,admitiu,np,admitiu,pnt,napostrophe,napostrophe,pnt,admitiu,comma,same_unit
1,1,1,3,3,1,1,0.125,0.125,0.25,0,2,0,1,14,13,1,0,0,355,357,4,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,noconj,conformativa,noconj,noconj,comma,segundo,pp,segundo,pnt,pp,pp,pnt,segundo,comma,attribution
1,1,1,6,5,2,1,0.25,0.25,0.5,0,4,0,2,12,9,1,0,0,355,359,3,3,0,0,0,0,0.25,0.2,0.25,0,0.25,0,0,0,0,0,0,noconj,aditiva,noconj,noconj,segundo,resolveria,vp,resolveria,pp,vp,vp,pp,resolveria,segundo,same_unit
1,1,1,9,8,1,1,0.5,0.428571428571429,0.928571428571429,0,7,0,1,7,2,1,0,0,371,378,12,12,0,0,0,0.25,0.142857142857143,0.125,0.285714285714286,0.125,0,0.25,0,0,0,0.2,0.5,noconj,noconj,noconj,noconj,comma,encontrar,s,comma,pnt,s,s,pnt,encontrar,comma,evidence_justify_explanation
1,1,1,17,2,2,1,0.928571428571429,0.0714285714285714,1,0,13,0,2,1,0,1,0,0,371,384,7,7,0,0,0,0.0625,0,0,0,0,0,0.0625,1,0,0,0,0,noconj,noconj,noconj,noconj,relator,ponderou,napostrophe,relator,napostrophe,a,a,napostrophe,ponderou,relator,attribution
1,1,1,11,9,1,1,0.588235294117647,0.411764705882353,1,0,9,0,1,5,0,1,0,0,385,394,4,4,0,0,0,0.1,0.125,0.4,0.25,0,0.25,0,0,0,0.125,0,0,noconj,adversativa,noconj,noconj,comma,mas,conjp,mas,pnt,conjp,conjp,pnt,mas,comma,antithesis_concession_contrast
1,1,1,15,4,1,1,0.292682926829268,0.0975609756097561,0.390243902439024,14,26,2,3,14,11,1,0,0,413,425,19,19,0,0,0,0.285714285714286,0,0.571428571428571,0.666666666666667,0,0,0,0,0.142857142857143,0,0,0,aditiva,noconj,noconj,noconj,jornal,por,napostrophe,jornal,n,pp,pp,n,por,jornal,means
1,1,1,19,13,2,1,0.390243902439024,0.268292682926829,0.658536585365854,14,30,2,4,10,0,1,0,0,413,429,4,4,0,0,0,0.166666666666667,0,0.111111111111111,0.333333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,aditiva,aditiva,noconj,noconj,renan,de,np,renan,np,np,np,np,de,renan,list
1,1,1,12,32,1,3,0.292682926829268,0,0.951219512195122,2,0,1,0,26,0,1,0,0,401,413,5,5,0,0,0,0.272727272727273,0.032258064516129,0.181818181818182,0.354838709677419,0,0,0,0.032258064516129,0,0.0967741935483871,0,0,noconj,aditiva,noconj,noconj,renan,que,np,renan,np,np,np,np,que,renan,elaboration
1,1,1,3,44,1,4,0.0487804878048781,0,1,0,0,0,0,38,0,1,0,0,399,401,4,4,0,0,0,0,0.0930232558139535,0,0.325581395348837,0,0,0,0.0232558139534884,0,0.0697674418604651,0,0,conformativa,noconj,noconj,noconj,segundo,poderiam,vp,poderiam,pp,vp,vp,pp,poderiam,segundo,attribution
1,1,1,9,9,1,1,0.0921052631578947,0.0921052631578947,0.184210526315789,0,7,0,1,66,60,1,0,0,439,446,7,7,0,0,0,0.125,0.125,0.25,0.125,0,0.125,0,0,0,0.125,0,0,noconj,explicativa,noconj,noconj,seria,porque,vp,seria,vp,conjp,conjp,vp,porque,seria,evidence_justify_explanation
1,1,1,18,9,2,1,0.184210526315789,0.0921052631578947,0.276315789473684,0,14,0,2,59,53,1,0,0,439,453,3,3,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,unificar,afirmou,s,unificar,s,s,s,s,afirmou,unificar,attribution
1,1,1,30,6,2,1,0.276315789473684,0.0526315789473684,0.328947368421053,21,42,4,7,31,29,1,0,0,460,481,23,23,0,0,0,0.172413793103448,0,0.586206896551724,0.4,0.0689655172413793,0,0.0689655172413793,0,0.0344827586206897,0.2,0,0,noconj,aditiva,noconj,noconj,inss,nul,),inss,n,n,n,n,nul,inss,same_unit
1,1,1,20,17,1,1,0.223684210526316,0.171052631578947,0.394736842105263,45,60,8,9,13,0,1,0,0,484,499,17,17,0,0,0,0.368421052631579,0.125,1.36842105263158,0.25,0.157894736842105,0.125,0.210526315789474,0,0.105263157894737,0.0625,0.0769230769230769,0.428571428571429,noconj,temporal,noconj,noconj,comma,quando,conjp,quando,pnt,conjp,conjp,pnt,quando,comma,antithesis_concession_contrast
1,1,1,36,37,3,2,0.328947368421053,0,0.723684210526316,21,0,4,0,28,0,1,0,0,460,484,13,13,0,0,0,0.142857142857143,0.111111111111111,0.314285714285714,0.277777777777778,0.0285714285714286,0.0833333333333333,0.0571428571428571,0.0555555555555556,0.0285714285714286,0.0277777777777778,0.0555555555555556,0.0555555555555556,noconj,noconj,noconj,noconj,junto,ter,advp,junto,advp,s,s,advp,ter,junto,background_circumstance
1,1,1,27,73,3,5,0.276315789473684,0,1,0,0,0,0,52,0,1,0,0,439,460,9,9,0,0,0,0.153846153846154,0.0694444444444444,0.230769230769231,0.333333333333333,0.0384615384615385,0.0555555555555556,0.0384615384615385,0.0416666666666667,0.0384615384615385,0.0277777777777778,0.0909090909090909,0.0285714285714286,noconj,noconj,noconj,noconj,comma,comma,s,comma,pnt,s,s,pnt,comma,comma,background_circumstance
1,1,1,11,9,1,1,0.588235294117647,0.411764705882353,1,0,9,0,2,5,0,1,0,0,385,394,4,4,0,0,0,0.1,0.125,0.4,0.25,0,0.25,0,0,0,0.125,0,0,noconj,adversativa,noconj,noconj,comma,mas,conjp,mas,pnt,conjp,conjp,pnt,mas,comma,antithesis_concession_contrast
1,1,1,19,9,2,1,0.681818181818182,0.318181818181818,1,0,15,0,3,6,0,1,0,0,526,541,14,14,0,0,0,0.166666666666667,0,0.444444444444444,0.375,0,0,0,0.125,0,0,0.1,0.333333333333333,noconj,noconj,noconj,noconj,pt-am,nul,),pt-am,n,n,n,n,nul,pt-am,same_unit
1,1,1,21,13,1,1,0.542857142857143,0.314285714285714,0.857142857142857,5,24,1,2,11,0,1,0,0,552,571,8,8,0,0,0,0.25,0.0833333333333333,0.35,0.333333333333333,0.05,0,0.1,0.0833333333333333,0,0,0,0,noconj,explicativa,noconj,noconj,investigações,que,napostrophe,investigações,n,cp,cp,n,que,investigações,elaboration
1,1,1,5,34,1,2,0.142857142857143,0,1,0,0,0,0,30,0,1,0,0,547,552,8,8,0,0,0,0.25,0.151515151515152,0.5,0.272727272727273,0.25,0,0,0.0909090909090909,0,0,0,0,noconj,noconj,explicativa,noconj,que,pretende,cp,pretende,c,s,s,c,pretende,que,attribution
1,1,1,3,8,1,1,0.107142857142857,0.25,0.357142857142857,18,21,1,2,7,0,1,0,0,49,52,14,14,0,0,0,1,0,5,0.428571428571429,0.5,0,0.5,0.142857142857143,0,0,0,0,noconj,noconj,noconj,noconj,pena,por,napostrophe,pena,n,pp,pp,n,por,pena,cause_result
1,1,1,25,11,1,2,0.642857142857143,0,1,0,0,0,0,10,0,1,0,0,31,49,9,9,0,0,0,0.0416666666666667,0.1,0.375,0.4,0,0.1,0.0416666666666667,0.1,0,0,0,0,noconj,noconj,noconj,noconj,comma,onde,cp,comma,pnt,cp,cp,pnt,onde,comma,elaboration
1,1,1,9,32,1,1,0.25,0.75,1,0,7,0,1,24,0,1,0,0,59,66,13,13,0,0,0,0.25,0.032258064516129,0.375,0.32258064516129,0,0,0.125,0.0645161290322581,0,0,0,0,noconj,explicativa,noconj,noconj,dupla,que,napostrophe,dupla,n,cp,cp,n,que,dupla,elaboration
1,1,1,7,5,1,1,0.35,0.25,0.6,0,7,0,1,13,9,1,0,0,90,97,7,7,0,0,0,0.333333333333333,0.25,0.333333333333333,0.25,0,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,pessoas,que,napostrophe,pessoas,n,cp,cp,n,que,pessoas,elaboration
1,1,1,12,10,2,1,0.6,0.4,1,0,12,0,2,8,0,1,0,0,90,102,11,11,0,0,0,0.181818181818182,0.111111111111111,0.181818181818182,0.222222222222222,0,0.111111111111111,0,0,0,0,0,0,noconj,conclusiva,noconj,noconj,estavam,logo,vp,estavam,vp,adv,adv,vp,logo,estavam,background_circumstance
1,1,1,12,9,1,1,0.611111111111111,0.388888888888889,1,0,11,0,1,7,0,1,0,0,110,121,6,6,0,0,0,0.0909090909090909,0.125,0.181818181818182,0.375,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,noconj,explicativa,noconj,noconj,grafiteiro,que,napostrophe,grafiteiro,napostrophe,cp,cp,napostrophe,que,grafiteiro,elaboration
1,1,1,6,14,1,1,0.277777777777778,0.722222222222222,1,0,5,0,1,12,0,1,0,0,128,133,3,3,0,0,0,0,0.153846153846154,0,0.461538461538462,0,0,0,0.0769230769230769,0,0,0,0,temporal,noconj,noconj,noconj,quando,marinho,vp,marinho,conjp,vp,vp,conjp,marinho,quando,background_circumstance
1,1,1,10,4,1,1,0.285714285714286,0.142857142857143,0.428571428571429,6,14,1,2,14,11,1,0,0,158,166,13,13,0,0,0,0.222222222222222,0,0.555555555555556,0.666666666666667,0.111111111111111,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,quarta-feira,para,napostrophe,quarta-feira,n,pp,pp,n,para,quarta-feira,enablement_motivation_purpose
1,1,1,14,13,2,1,0.428571428571429,0.357142857142857,0.785714285714286,6,18,1,3,10,0,1,0,0,158,170,3,3,0,0,0,0.153846153846154,0.0833333333333333,0.461538461538462,0.333333333333333,0.0769230769230769,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,suspeito,devido,s,devido,np,vp,vp,np,devido,suspeito,evidence_justify_explanation
1,1,1,9,27,1,3,0.214285714285714,0,1,0,0,0,0,22,0,1,0,0,152,158,3,3,0,0,0,0,0.115384615384615,0,0.307692307692308,0,0.0384615384615385,0,0,0,0,0,0,conformativa,noconj,noconj,noconj,segundo,poderia,s,segundo,pp,s,s,pp,poderia,segundo,attribution
1,1,1,17,16,2,1,0.545454545454545,0.5,1.04545454545455,0,12,0,2,10,0,1,0,0,35,47,17,17,0,0,0,0.0625,0,0.375,0.2,0.0625,0,0.0625,0.2,0,0,0,0,noconj,noconj,noconj,noconj,brasília,nul,napostrophe,brasília,n,a,a,n,nul,brasília,same_unit
1,1,1,16,18,1,1,0.481481481481481,0.518518518518518,1,0,13,0,1,14,0,1,0,0,57,70,3,3,0,0,0,0,0.0588235294117647,0,0.352941176470588,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,mantendo,s,comma,s,s,s,s,mantendo,comma,elaboration
1,1,1,13,6,1,1,0.419354838709677,0.161290322580645,0.580645161290323,12,25,1,2,5,0,1,0,0,106,119,12,12,0,0,0,0.0833333333333333,0.2,0.333333333333333,0.2,0.25,0,0.0833333333333333,0,0,0.2,0,0,explicativa,aditiva,noconj,noconj,utilizou,e,vp,utilizou,vp,conjp,conjp,vp,e,utilizou,list
1,1,1,18,19,1,2,0.419354838709677,0,1,0,0,0,0,18,0,1,0,0,94,106,9,9,0,0,0,0.0588235294117647,0.166666666666667,0.117647058823529,0.166666666666667,0.176470588235294,0.166666666666667,0,0,0,0.0555555555555556,0,0,noconj,explicativa,noconj,noconj,técnico,que,napostrophe,técnico,napostrophe,cp,cp,napostrophe,que,técnico,elaboration
1,1,1,9,10,1,1,0.470588235294118,0.529411764705882,1,0,8,0,1,8,0,1,0,0,124,132,4,4,0,0,0,0.125,0.111111111111111,0.25,0.444444444444444,0,0,0.125,0,0,0.111111111111111,0,0,noconj,temporal,noconj,noconj,comma,quando,conjp,quando,pnt,conjp,conjp,pnt,quando,comma,background_circumstance
1,1,1,9,4,1,1,0.275862068965517,0.137931034482759,0.413793103448276,0,8,0,1,21,18,1,0,0,140,148,4,4,0,0,0,0.125,0.333333333333333,0.375,0.333333333333333,0,0,0.125,0.333333333333333,0,0,0,0,noconj,noconj,noconj,noconj,comma,desestabilizou,s,comma,pnt,s,s,pnt,desestabilizou,comma,sequence
1,1,1,13,6,2,1,0.413793103448276,0.206896551724138,0.620689655172414,0,12,0,2,17,12,1,0,0,140,152,6,6,0,0,0,0.0833333333333333,0.2,0.25,0.4,0,0,0.0833333333333333,0,0,0.2,0,0,noconj,aditiva,noconj,noconj,desestabilizou,e,vp,desestabilizou,vp,conjp,conjp,vp,e,desestabilizou,sequence
1,1,1,19,12,3,1,0.620689655172414,0.379310344827586,1,0,18,0,3,11,0,1,0,0,140,158,11,11,0,0,0,0.166666666666667,0.272727272727273,0.333333333333333,0.181818181818182,0,0,0.111111111111111,0,0.0555555555555556,0,0,0,noconj,explicativa,noconj,noconj,vantagem,que,napostrophe,vantagem,n,cp,cp,n,que,vantagem,elaboration
1,1,1,5,10,1,1,0.111111111111111,0.296296296296296,0.407407407407407,0,2,0,1,24,17,1,0,0,169,171,4,4,0,0,0,0.25,0.111111111111111,0.25,0.333333333333333,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,começou,s,comma,pnt,s,s,pnt,começou,comma,background_circumstance
1,1,1,11,9,1,1,0.296296296296296,0.296296296296296,0.592592592592593,10,18,2,3,8,0,1,0,0,179,187,16,16,0,0,0,0.3,0.125,0.7,0.25,0,0,0,0,0.1,0,0,0,adversativa,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,15,20,2,2,0.407407407407407,0,1,0,0,0,0,16,0,1,0,0,169,179,7,7,0,0,0,0.142857142857143,0.105263157894737,0.285714285714286,0.263157894736842,0,0,0,0,0,0.0526315789473684,0,0,noconj,adversativa,noconj,noconj,comma,mas,conjp,mas,pnt,conjp,conjp,pnt,mas,comma,antithesis_concession_contrast
1,1,1,10,12,1,1,0.45,0.55,1,0,9,0,1,11,0,1,0,0,195,204,2,2,0,0,0,0,0.0909090909090909,0,0.272727272727273,0,0,0,0,0,0.0909090909090909,0,0,adversativa,aditiva,noconj,noconj,tiveram,e,s,tiveram,s,s,s,s,e,tiveram,cause_result
1,1,1,11,7,1,1,0.323529411764706,0.176470588235294,0.5,17,28,1,2,6,0,1,0,0,232,243,12,12,0,0,0,0.2,0.166666666666667,0.9,0.166666666666667,0.3,0,0.1,0,0.1,0.166666666666667,0,0,adversativa,aditiva,noconj,noconj,reagir,perdeu,ap,perdeu,a,vp,vp,a,perdeu,reagir,cause_result
1,1,1,21,18,1,2,0.5,0,1,0,0,0,0,17,0,1,0,0,215,232,3,3,0,0,0,0.05,0.117647058823529,0.3,0.235294117647059,0.05,0.117647058823529,0,0.0588235294117647,0,0.117647058823529,0,0,noconj,adversativa,noconj,noconj,comma,de,pp,de,pnt,pp,pp,pnt,de,comma,antithesis_concession_contrast
1,1,1,15,29,1,1,0.297297297297297,0.648648648648649,0.945945945945946,1,12,0,1,24,0,1,0,0,2,13,11,11,0,0,0,0.0714285714285714,0.0357142857142857,0.5,0.392857142857143,0.0714285714285714,0,0,0.0357142857142857,0,0.0714285714285714,0,0,noconj,aditiva,noconj,noconj,decepcionaram,e,vp,decepcionaram,v,conjp,conjp,v,e,decepcionaram,list
1,1,1,6,4,1,1,0.153846153846154,0.102564102564103,0.256410256410256,0,6,0,1,33,30,1,0,0,37,43,7,7,0,0,0,0,0.333333333333333,0.2,0.333333333333333,0.4,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,torcedores,que,napostrophe,torcedores,n,cp,cp,n,que,torcedores,elaboration
1,1,1,16,4,1,1,0.307692307692308,0.0769230769230769,0.384615384615385,14,26,3,4,13,11,1,0,0,51,63,6,6,0,0,0,0.266666666666667,0.333333333333333,0.466666666666667,0,0.2,0,0.133333333333333,0,0.0666666666666667,0,0,0,aditiva,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,4,20,1,2,0.102564102564103,0.384615384615385,0.487179487179487,10,14,2,3,25,10,1,0,0,47,51,4,4,0,0,0,0,0.157894736842105,0,0.210526315789474,0,0.0526315789473684,0,0.0526315789473684,0,0.0526315789473684,0,0,noconj,aditiva,noconj,noconj,fizeram,e,s,fizeram,s,s,s,s,e,fizeram,list
1,1,1,3,6,1,1,0.0952380952380952,0.128205128205128,0.333333333333333,15,31,0,6,4,4,1,0,0,66,68,8,8,0,0,0,0.5,0,3.5,0,0.5,0,0.5,0,0.5,0,0,0,aditiva,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,24,9,3,2,0.487179487179487,0.179487179487179,0.666666666666667,10,29,2,5,10,3,1,0,0,47,66,12,12,0,0,0,0.217391304347826,0.125,0.304347826086957,0.25,0.130434782608696,0,0.0869565217391304,0,0.0434782608695652,0.125,0,0,noconj,aditiva,noconj,noconj,comma,robinho,napostrophe,robinho,pnt,napostrophe,napostrophe,pnt,robinho,comma,list
